Unnamed: 0,index,Bacteria,NP_Synthesis,Drug,Drug_class_drug_bank,Drug_dose,NP_concentration,NP size_min,NP size_max,shape,method,ZOI_drug,ZOI_NP,fold_increase_in_antibacterial_activity (%),MDR_check,NP_Synthesis_Chem,Tax_id,genus,species,gram,"min_Incub_period, h","growth_temp, C",isolated_from,MolWt,MolLogP,fr_lactam,fr_lactone,NumAliphaticRings,NumAromaticHeterocycles,d_to_Micrococcus luteus,d_to_Staphylococcus aureus,d_to_Candida albicans
461,89,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,25.0,,0.2,0,0,['488'],Neisseria,Neisseria mucosa,n,24.0,30,sputum,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,14,14,18
468,90,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,27.0,,0.0,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,349.4120000000001,0.3181000000000002,1.0,0.0,2.0,0.0,14,14,18
469,91,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycosides,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,27.0,,0.0,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,14,14,18
470,92,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,27.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,444.44000000000017,-0.21439999999999837,0.0,0.0,3.0,0.0,14,14,18
703,93,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Amikacin,"
Organooxygen compounds",30.0,10.0,5.0,32.0,spherical,disc_diffusion,27.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,585.6080000000002,-8.424200000000015,0.0,0.0,3.0,0.0,14,14,18
414,94,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,"
Organooxygen compounds",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,20.0,,0.7,0,0,['488'],Neisseria,Neisseria mucosa,n,24.0,30,sputum,585.6080000000002,-8.424200000000015,0.0,0.0,3.0,0.0,14,14,18
854,95,Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,Gentamicin,Aminoglycosides,,,5.0,80.0,spherical,disc_diffusion,23.0,13.0,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,12,0,18
460,96,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,25.0,,0.1,0,0,['488'],Neisseria,Neisseria mucosa,n,24.0,30,sputum,290.32300000000004,1.2575999999999998,0.0,0.0,0.0,1.0,14,14,18
462,97,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,26.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,14,14,18
463,98,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycosides,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,26.0,,0.0,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,14,14,18
464,99,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,26.0,,0.0,0,0,['488'],Neisseria,Neisseria mucosa,n,24.0,30,sputum,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,14,14,18
465,100,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,26.0,,0.0,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,14,14,18
466,101,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Piperacillin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,26.0,,0.0,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,517.5640000000003,-0.24029999999999685,1.0,0.0,3.0,0.0,14,14,18
702,102,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Carbenicillin ,Carboxylic acids and derivatives,100.0,10.0,5.0,32.0,spherical,disc_diffusion,26.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,378.4060000000001,0.4864999999999999,1.0,0.0,2.0,0.0,14,14,18
120,103,Salmonella enterica,green_synthesis using Ulva fasciata ,Cefuroxime,Lactams,30.0,42.31,14.45,15.55,spherical,disc_diffusion,0.0,,,1,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,424.39100000000013,-0.5359999999999987,1.0,0.0,2.0,1.0,14,14,18
259,104,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,11.8,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,581.5800000000005,-8.161100000000008,0.0,0.0,3.0,0.0,14,14,18
776,105,Salmonella typhi,green_synthesis  by Bacillus sp.,Levofloxacin,"
Quinolines and derivatives",5.0,10.0,14.0,42.0,spherical,disc_diffusion,20.0,13.0,0.56,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,361.37300000000005,1.5439999999999998,0.0,0.0,2.0,1.0,14,14,18
655,106,Bacillus sp.,green_synthesis from fungus  Aspergillus flavus,Imipenem,Lactams,,100.0,5.0,30.0,spherical,disc_diffusion,21.0,15.0,0.42,0,0,['1386'],Bacillus,unclassified Bacillus,p,4.0,30,soil,299.35200000000003,-0.17602999999999924,1.0,0.0,2.0,0.0,12,6,18
656,107,Klebsiella pneumoniae,green_synthesis from fungus  Aspergillus flavus,Gentamicin,Aminoglycosides,10.0,100.0,5.0,30.0,spherical,disc_diffusion,22.0,14.0,0.29,0,0,['573'],Klebsiella,Klebsiella pneumoniae,n,24.0,30,respiratory tract,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,14,14,18
443,108,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.2,0,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,14,14,18
658,109,Staphylococcus aureus,green_synthesis from fungus  Aspergillus flavus,Imipenem,Lactams,,100.0,5.0,30.0,spherical,disc_diffusion,23.0,16.0,0.18,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,299.35200000000003,-0.17602999999999924,1.0,0.0,2.0,0.0,12,0,18
449,110,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,24.0,,0.1,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,546.5870000000002,-1.2991999999999946,1.0,0.0,2.0,2.0,14,14,18
450,111,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,24.0,,0.0,0,0,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,1449.2710000000004,0.10620000000000512,0.0,0.0,7.0,0.0,12,6,18
451,112,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,24.0,,0.1,0,0,['488'],Neisseria,Neisseria mucosa,n,24.0,30,sputum,1449.2710000000004,0.10620000000000512,0.0,0.0,7.0,0.0,14,14,18
454,113,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Cefotaxime,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,25.0,,0.0,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,477.45600000000013,-4.953199999999996,1.0,0.0,2.0,1.0,14,14,18
455,114,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Faropenem,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,25.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,285.32099999999997,0.3736999999999999,1.0,0.0,3.0,0.0,14,14,18
456,115,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Faropenem,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,25.0,,0.0,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,285.32099999999997,0.3736999999999999,1.0,0.0,3.0,0.0,14,14,18
457,116,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,25.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,444.44000000000017,-0.21439999999999837,0.0,0.0,3.0,0.0,14,14,18
458,117,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,25.0,,0.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,444.44000000000017,-0.21439999999999837,0.0,0.0,3.0,0.0,12,0,18
459,118,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,25.0,,0.0,0,0,['670'],Vibrio,Vibrio harveyi group,n,8.0,30,water,444.44000000000017,-0.21439999999999837,0.0,0.0,3.0,0.0,14,14,18
696,119,Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Nitrofurantoin,Azolidines,300.0,10.0,5.0,32.0,spherical,disc_diffusion,25.0,,0.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,238.15899999999996,0.07349999999999995,0.0,0.0,1.0,1.0,12,0,18
697,120,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Nalidixic acid,"
Diazanaphthalenes",30.0,10.0,5.0,32.0,spherical,disc_diffusion,25.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,14,14,18
698,121,Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Nalidixic acid,"
Diazanaphthalenes",30.0,10.0,5.0,32.0,spherical,disc_diffusion,25.0,,0.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,12,0,18
699,122,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Tetracycline,Tetracyclines,25.0,10.0,5.0,32.0,spherical,disc_diffusion,25.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,444.44000000000017,-0.21439999999999837,0.0,0.0,3.0,0.0,14,14,18
700,123,Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Tetracycline,Tetracyclines,25.0,10.0,5.0,32.0,spherical,disc_diffusion,25.0,,0.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,444.44000000000017,-0.21439999999999837,0.0,0.0,3.0,0.0,12,0,18
701,124,Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Gentamicin,Aminoglycosides,10.0,10.0,5.0,32.0,spherical,disc_diffusion,25.0,,0.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,12,0,18
778,125,Staphylococcus epidermidis,green_synthesis  by Bacillus sp.,Fusidic acid ,"
Steroids and steroid derivatives",30.0,10.0,14.0,42.0,spherical,disc_diffusion,25.0,15.0,0.0,0,0,['1282'],Staphylococcus,Staphylococcus epidermidis,p,24.0,37,nose,516.7190000000004,5.6661000000000055,0.0,0.0,4.0,0.0,12,2,18
119,128,Staphylococcus aureus,green_synthesis using Ulva fasciata ,Cefotaxime,Lactams,40.0,42.18,14.45,15.55,spherical,disc_diffusion,0.0,,,1,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,477.45600000000013,-4.953199999999996,1.0,0.0,2.0,1.0,12,0,18
843,129,Escherichia coli,green_synthesis from fungus  Phytophthora infestans,mupirocin,Fatty Acyls,,,5.0,80.0,spherical,disc_diffusion,0.0,21.0,,1,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,500.62900000000013,2.5925000000000016,0.0,0.0,2.0,0.0,14,14,18
388,130,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Penicillin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,18.0,,0.8,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,372.4870000000001,-3.4698999999999973,1.0,0.0,2.0,0.0,14,14,18
653,131,Bacillus sp.,green_synthesis from fungus  Aspergillus flavus,Gentamicin,Aminoglycosides,10.0,100.0,5.0,30.0,spherical,disc_diffusion,21.0,15.0,0.31,0,0,['1386'],Bacillus,unclassified Bacillus,p,4.0,30,soil,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,12,6,18
654,132,Klebsiella pneumoniae,green_synthesis from fungus  Aspergillus flavus,Imipenem,Lactams,,100.0,5.0,30.0,spherical,disc_diffusion,21.0,14.0,0.31,0,0,['573'],Klebsiella,Klebsiella pneumoniae,n,24.0,30,respiratory tract,299.35200000000003,-0.17602999999999924,1.0,0.0,2.0,0.0,14,14,18
133,133,Salmonella enterica,green_synthesis using Ulva fasciata ,Ampicillin,Lactams,20.0,42.3,14.45,15.55,spherical,disc_diffusion,22.0,,,0,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,349.4120000000001,0.3181000000000002,1.0,0.0,2.0,0.0,14,14,18
430,134,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,22.0,,0.2,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,14,14,18
431,135,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,22.0,,0.2,0,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,444.44000000000017,-0.21439999999999837,0.0,0.0,3.0,0.0,14,14,18
444,136,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,"
Organooxygen compounds",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,24.0,,0.0,0,0,['670'],Vibrio,Vibrio harveyi group,n,8.0,30,water,585.6080000000002,-8.424200000000015,0.0,0.0,3.0,0.0,14,14,18
445,137,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftriaxone,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,24.0,,0.0,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,554.592,-1.198999999999999,1.0,0.0,2.0,2.0,14,14,18
446,138,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,24.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,462.4550000000002,-1.1722999999999981,0.0,0.0,3.0,0.0,14,14,18
447,139,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Piperacillin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,24.0,,0.0,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,517.5640000000003,-0.24029999999999685,1.0,0.0,3.0,0.0,14,14,18
448,140,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,24.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,581.5800000000005,-8.161100000000008,0.0,0.0,3.0,0.0,14,14,18
695,141,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Gentamicin,Aminoglycosides,10.0,10.0,5.0,32.0,spherical,disc_diffusion,24.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,14,14,18
428,142,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Faropenem,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,22.0,,0.1,0,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,285.32099999999997,0.3736999999999999,1.0,0.0,3.0,0.0,14,14,18
429,143,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,22.0,,0.1,0,0,['670'],Vibrio,Vibrio harveyi group,n,8.0,30,water,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,14,14,18
777,144,Staphylococcus epidermidis,green_synthesis  by Bacillus sp.,Ciprofloxacin,"
Quinolines and derivatives",30.0,10.0,14.0,42.0,spherical,disc_diffusion,22.0,19.0,0.09,0,0,['1282'],Staphylococcus,Staphylococcus epidermidis,p,24.0,37,nose,331.34700000000004,1.5833,0.0,0.0,2.0,1.0,12,2,18
433,145,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,"
Organooxygen compounds",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,585.6080000000002,-8.424200000000015,0.0,0.0,3.0,0.0,14,14,18
434,146,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,"
Organooxygen compounds",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,585.6080000000002,-8.424200000000015,0.0,0.0,3.0,0.0,14,14,18
435,147,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,Cefotaxime,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,477.45600000000013,-4.953199999999996,1.0,0.0,2.0,1.0,14,14,18
436,148,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycosides,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,14,14,18
437,149,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,12,6,18
438,150,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,581.5800000000005,-8.161100000000008,0.0,0.0,3.0,0.0,14,14,18
439,151,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,581.5800000000005,-8.161100000000008,0.0,0.0,3.0,0.0,14,14,18
440,152,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,581.5800000000005,-8.161100000000008,0.0,0.0,3.0,0.0,14,14,18
441,153,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,1449.2710000000004,0.10620000000000512,0.0,0.0,7.0,0.0,14,14,18
442,154,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,23.0,,0.0,0,0,['670'],Vibrio,Vibrio harveyi group,n,8.0,30,water,1449.2710000000004,0.10620000000000512,0.0,0.0,7.0,0.0,14,14,18
693,155,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Nitrofurantoin,Azolidines,300.0,10.0,5.0,32.0,spherical,disc_diffusion,23.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,238.15899999999996,0.07349999999999995,0.0,0.0,1.0,1.0,14,14,18
694,156,Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Amikacin,"
Organooxygen compounds",30.0,10.0,5.0,32.0,spherical,disc_diffusion,23.0,,0.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,585.6080000000002,-8.424200000000015,0.0,0.0,3.0,0.0,12,0,18
146,157,Staphylococcus aureus,green_synthesis using Ulva fasciata ,Oxacillin,Carboxylic acids and derivatives,1.0,42.17,14.45,15.55,spherical,disc_diffusion,33.0,,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,401.44400000000013,1.89532,1.0,0.0,2.0,1.0,12,0,18
118,158,Staphylococcus aureus,green_synthesis using Ulva fasciata ,Cefuroxime,Lactams,30.0,42.21,14.45,15.55,spherical,disc_diffusion,0.0,,,1,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,424.39100000000013,-0.5359999999999987,1.0,0.0,2.0,1.0,12,0,18
319,159,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,"
Organooxygen compounds",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,14.0,,1.5,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,585.6080000000002,-8.424200000000015,0.0,0.0,3.0,0.0,14,14,18
387,160,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,18.0,,0.5,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,1449.2710000000004,0.10620000000000512,0.0,0.0,7.0,0.0,14,14,18
412,161,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycosides,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,20.0,,0.2,0,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,14,14,18
