,Unnamed: 0,Bacteria,NP_Synthesis,Drug,Drug_class_drug_bank,Drug_dose,NP_concentration,NP size_min,NP size_max,NP size_avg,shape,method,ZOI_drug,ZOI_NP,ZOI_drug_NP,fold_increase_in_antibacterial_activity (%),MDR_check
574,746,Salmonella  typhi,green_synthesis using Withania coagulans fruits extract,Levofloxacin,"
Quinolines and derivatives",,,10.0,40.0,20.0,spherical,MIC,1,32,0.25,,0
575,669,Staphylococcus aureus,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,15.0,30.0,28.0,spherical,MIC,4,50+,0.25,,0
576,671,Actinobacillus pleuropneumoniae ,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,15.0,30.0,28.0,spherical,MIC,8,50,0.25,,1
577,748,Enterococcus faecalis,green_synthesis using Withania coagulans fruits extract,Levofloxacin,"
Quinolines and derivatives",,,10.0,40.0,20.0,spherical,MIC,8,32,0.25,,0
578,69,Pasteurella Multocida,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,4.0,10.0,8.0,spherical,MIC,0.25,100,0.125,,0
579,71,Staphylococcus aureus,chem_synthesis_reduction_by_D_maltose,Penicillin,Carboxylic acids and derivatives,,,4.0,10.0,8.0,spherical,MIC,1,25,0.125,,0
580,862,Pseudomonas aeruginosa,green_synthesis from fungus  Phytophthora infestans,mupirocin,Fatty Acyls,,,5.0,80.0,60.0,spherical,MIC,0.3125,2.5,0.1,,0
581,68,Pasteurella Multocida,chem_synthesis_reduction_by_D_maltose,Penicillin,Carboxylic acids and derivatives,,,4.0,10.0,8.0,spherical,MIC,0.03,100,0.03,,0
582,661,Pasteurella Multocida,chem_synthesis_reduction_by_D_maltose,Penicillin,Carboxylic acids and derivatives,,,15.0,30.0,28.0,spherical,MIC,0.03,50+,0.03,,0
583,877,Escherichia coli,green_synthesis from fungus  Phytophthora infestans,Neomycin,NC,,,5.0,80.0,60.0,spherical,MIC,2.5,2.5,0,,0
584,782,Bacillus subtilis,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Biapenem,Biapenem,,,20.0,50.0,35.0,spherical,MIC,0.01,11,,,0
585,783,Salmonella typhimurium ,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,Lactams,,,20.0,50.0,35.0,spherical,MIC,0.05,10,,,0
586,784,Escherichia coli,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Biapenem,Biapenem,,,20.0,50.0,35.0,spherical,MIC,0.05,10,,,0
587,785,Salmonella typhimurium ,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Biapenem,Biapenem,,,20.0,50.0,35.0,spherical,MIC,0.05,10,,,0
588,786,Staphylococcus aureus,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,Lactams,,,20.0,50.0,35.0,spherical,MIC,0.05,12,,,0
589,787,Staphylococcus aureus,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Biapenem,Biapenem,,,20.0,50.0,35.0,spherical,MIC,0.05,12,,,0
590,788,Escherichia coli,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Kanamycin,Organooxygen compounds,,,20.0,50.0,35.0,spherical,MIC,0.1,10,,,0
591,789,Bacillus subtilis,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,Lactams,,,20.0,50.0,35.0,spherical,MIC,0.1,11,,,0
592,790,Staphylococcus aureus,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Chloramphenicol,Benzene and substituted derivatives,,,20.0,50.0,35.0,spherical,MIC,0.1,12,,,0
593,791,Salmonella typhimurium ,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Kanamycin,Organooxygen compounds,,,20.0,50.0,35.0,spherical,MIC,0.25,10,,,0
594,792,Bacillus subtilis,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Kanamycin,Organooxygen compounds,,,20.0,50.0,35.0,spherical,MIC,0.25,11,,,0
595,793,Salmonella typhimurium ,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,Lactams,,,20.0,50.0,35.0,spherical,MIC,0.5,10,,,0
596,794,Staphylococcus aureus,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,Lactams,,,20.0,50.0,35.0,spherical,MIC,0.5,12,,,0
597,795,Escherichia coli,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Chloramphenicol,Benzene and substituted derivatives,,,20.0,50.0,35.0,spherical,MIC,0.75,10,,,0
598,0,Pseudomonas aeruginosa,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,3.0,3.0,spherical,MIC,1,0.5,,,0
599,796,Escherichia coli,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,Lactams,,,20.0,50.0,35.0,spherical,MIC,1,10,,,0
600,797,Salmonella typhimurium ,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Chloramphenicol,Benzene and substituted derivatives,,,20.0,50.0,35.0,spherical,MIC,1,10,,,0
601,1,Enterococcus faecium,chem_synthesis,Ampicillin,Lactams,,,3.0,3.0,3.0,spherical,MIC,2,0.25,,,0
602,2,Enterococcus faecium,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,3.0,3.0,spherical,MIC,2,0.25,,,0
603,3,Pseudomonas aeruginosa,chem_synthesis,Ampicillin,Lactams,,,3.0,3.0,3.0,spherical,MIC,2,0.5,,,0
604,4,Escherichia coli,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,3.0,3.0,spherical,MIC,2,0.5,,,0
605,5,Staphylococcus aureus,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,3.0,3.0,spherical,MIC,2,0.5,,,0
606,6,Pseudomonas aeruginosa,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,3.0,3.0,spherical,MIC,2,0.5,,,0
607,7,Streptococcus mutans,chem_synthesis,Ampicillin,Lactams,,,3.0,3.0,3.0,spherical,MIC,2,2,,,0
608,798,Escherichia coli,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,Lactams,,,20.0,50.0,35.0,spherical,MIC,2,10,,,0
609,8,Enterococcus faecium,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,3.0,3.0,spherical,MIC,4,0.25,,,0
610,9,Escherichia coli,chem_synthesis,Ampicillin,Lactams,,,3.0,3.0,3.0,spherical,MIC,4,0.5,,,0
611,10,Staphylococcus aureus,chem_synthesis,Ampicillin,Lactams,,,3.0,3.0,3.0,spherical,MIC,4,0.5,,,0
612,11,Escherichia coli,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,3.0,3.0,spherical,MIC,4,0.5,,,0
613,12,Staphylococcus aureus,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,3.0,3.0,spherical,MIC,4,0.5,,,0
614,13,Escherichia coli,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,3.0,3.0,spherical,MIC,4,2,,,0
615,14,Streptococcus mutans,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,3.0,3.0,spherical,MIC,4,2,,,0
616,15,Escherichia coli,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,3.0,3.0,spherical,MIC,4,2,,,0
617,16,Streptococcus mutans,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,3.0,3.0,spherical,MIC,4,2,,,0
618,17,Escherichia coli,chem_synthesis,Ampicillin,Lactams,,,3.0,3.0,3.0,spherical,MIC,8,2,,,0
619,18,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MBC,16,,,,0
620,19,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MBC,16,,,,0
621,20,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MBC,16,,,,0
622,799,Bacillus subtilis,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Chloramphenicol,Benzene and substituted derivatives,,,20.0,50.0,35.0,spherical,MIC,16,11,,,0
623,21,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MBC,32,,,,0
624,22,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MBC,32,,,,0
625,800,Bacillus subtilis,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,Lactams,,,20.0,50.0,35.0,spherical,MIC,32,11,,,0
626,801,Staphylococcus aureus,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Kanamycin,Organooxygen compounds,,,20.0,50.0,35.0,spherical,MIC,32,12,,,0
627,23,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,4.7,spherical,MBC,64,,,,0
628,24,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,4.7,spherical,MBC,64,,,,0
629,25,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,4.7,spherical,MBC,64,,,,0
630,26,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,4.7,spherical,MBC,128,,,,0
631,27,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,4.7,spherical,MBC,128,,,,0
632,28,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,4.7,spherical,MBC,128,,,,0
633,29,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,4.7,spherical,MBC,128,,,,0
634,30,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,4.7,spherical,MBC,128,,,,0
635,31,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,4.7,spherical,MBC,1000,,,,1
636,32,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,4.7,spherical,MBC,1000,,,,1
637,33,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,4.7,spherical,MBC,1000,,,,1
638,34,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,4.7,spherical,MBC,1000,,,,1
639,35,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,4.7,spherical,MBC,1000,,,,1
640,36,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,4.7,spherical,MBC,1000,,,,1
641,37,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,4.7,spherical,MBC,1000,,,,1
642,38,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MBC,,16,,,0
643,39,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MBC,,64,,,0
644,40,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MBC,,128,,,0
645,41,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MBC,,128,,,0
646,42,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MBC,,128,,,0
647,63,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MIC,,8,,,0
648,64,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MIC,,32,,,0
649,65,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MIC,,64,,,0
650,66,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MIC,,64,,,0
651,67,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,4.7,spherical,MIC,,64,,,0
652,88,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,20,10.0,10.0,10.0,triangular,disc_diffusion,,10,,,0
653,89,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,10.0,10.0,triangular,MBC,,0.31,,,0
654,90,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,10.0,10.0,triangular,MBC,,2.5,,,0
655,91,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,10.0,10.0,triangular,MIC,,0.09,,,1
656,92,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,10.0,10.0,triangular,MIC,,0.47,,,0
657,93,Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,102,2.26,10.34,3.0,spherical,disc_diffusion,,11,,,0
658,94,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100,2.26,10.34,3.0,spherical,disc_diffusion,,13,,,0
659,95,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100,2.26,10.34,3.0,spherical,disc_diffusion,,13,,,0
660,96,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100,2.26,10.34,3.0,spherical,disc_diffusion,,14,,,0
661,97,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100,2.26,10.34,3.0,spherical,disc_diffusion,,15,,,0
662,98,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,104,2.26,10.34,3.0,spherical,disc_diffusion,,16,,,0
663,99,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,100,2.26,10.34,3.0,spherical,disc_diffusion,,16,,,0
664,100,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,100,2.26,10.34,3.0,spherical,disc_diffusion,,16,,,0
665,101,Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MBC,,60,,,0
666,102,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MBC,,60,,,0
667,103,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MBC,,160,,,0
668,104,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MBC,,160,,,0
669,105,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MBC,,160,,,0
670,106,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MBC,,160,,,0
671,107,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MBC,,180,,,0
672,108,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MBC,,220,,,0
673,109,Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MIC,,40,,,0
674,110,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MIC,,40,,,0
675,111,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MIC,,120,,,0
676,112,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MIC,,120,,,0
677,113,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MIC,,120,,,0
678,114,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MIC,,120,,,0
679,115,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MIC,,140,,,0
680,116,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,3.0,spherical,MIC,,180,,,0
681,147,Candida albicans,green_synthesis using Ulva fasciata ,,,,170,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
682,148,Candida albicans,green_synthesis using Ulva fasciata ,,,,85,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
683,149,Candida albicans,green_synthesis using Ulva fasciata ,,,,42.5,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
684,150,Candida albicans,green_synthesis using Ulva fasciata ,,,,21.25,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
685,151,Candida albicans,green_synthesis using Ulva fasciata ,,,,10.625,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
686,152,Candida albicans,green_synthesis using Ulva fasciata ,,,,2.65,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
687,153,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,2.65,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
688,154,Candida albicans,green_synthesis using Ulva fasciata ,,,,1.33,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
689,155,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,1.33,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
690,156,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,1.33,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
691,157,Candida albicans,green_synthesis using Ulva fasciata ,,,,0.66,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
692,158,Escherichia coli,green_synthesis using Ulva fasciata ,,,,0.66,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
693,159,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,0.66,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
694,160,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,0.66,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
695,161,Candida albicans,green_synthesis using Ulva fasciata ,,,,0.31,14.45,15.55,15.0,spherical,disc_diffusion,,0,,,1
696,162,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,2.65,14.45,15.55,15.0,spherical,disc_diffusion,,11,,,0
697,163,Escherichia coli,green_synthesis using Ulva fasciata ,,,,1.33,14.45,15.55,15.0,spherical,disc_diffusion,,11,,,0
698,164,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,0.31,14.45,15.55,15.0,spherical,disc_diffusion,,11,,,0
699,165,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,10.625,14.45,15.55,15.0,spherical,disc_diffusion,,12,,,0
700,166,Escherichia coli,green_synthesis using Ulva fasciata ,,,,2.65,14.45,15.55,15.0,spherical,disc_diffusion,,13,,,0
701,167,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,0.31,14.45,15.55,15.0,spherical,disc_diffusion,,13,,,0
702,168,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,21.25,14.45,15.55,15.0,spherical,disc_diffusion,,14,,,0
703,169,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,10.625,14.45,15.55,15.0,spherical,disc_diffusion,,14,,,0
704,170,Escherichia coli,green_synthesis using Ulva fasciata ,,,,0.31,14.45,15.55,15.0,spherical,disc_diffusion,,14,,,0
705,171,Escherichia coli,green_synthesis using Ulva fasciata ,,,,42.5,14.45,15.55,15.0,spherical,disc_diffusion,,15,,,0
706,172,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,21.25,14.45,15.55,15.0,spherical,disc_diffusion,,15,,,0
707,173,Escherichia coli,green_synthesis using Ulva fasciata ,,,,10.625,14.45,15.55,15.0,spherical,disc_diffusion,,15,,,0
708,174,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,42.5,14.45,15.55,15.0,spherical,disc_diffusion,,16,,,0
709,175,Escherichia coli,green_synthesis using Ulva fasciata ,,,,21.25,14.45,15.55,15.0,spherical,disc_diffusion,,16,,,0
710,176,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,85,14.45,15.55,15.0,spherical,disc_diffusion,,18,,,0
711,177,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,42.5,14.45,15.55,15.0,spherical,disc_diffusion,,19,,,0
712,178,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,170,14.45,15.55,15.0,spherical,disc_diffusion,,20,,,0
713,179,Escherichia coli,green_synthesis using Ulva fasciata ,,,,85,14.45,15.55,15.0,spherical,disc_diffusion,,20,,,0
714,180,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,85,14.45,15.55,15.0,spherical,disc_diffusion,,22,,,0
715,181,Escherichia coli,green_synthesis using Ulva fasciata ,,,,170,14.45,15.55,15.0,spherical,disc_diffusion,,26,,,0
716,182,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,170,14.45,15.55,15.0,spherical,disc_diffusion,,27,,,0
717,491,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
718,492,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
719,493,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
720,494,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
721,495,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
722,496,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
723,497,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
724,498,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
725,499,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
726,500,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
727,501,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
728,502,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
729,503,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
730,504,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
731,505,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
732,506,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
733,507,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
734,508,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
735,509,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
736,510,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
737,511,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
738,512,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
739,513,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
740,514,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
741,515,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
742,516,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
743,517,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
744,518,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
745,519,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
746,520,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
747,521,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
748,522,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
749,523,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
750,524,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
751,525,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
752,526,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
753,527,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
